id_tempo;id_processo;id_orgao_contrato;id_contrato;id_contratado;id_situacao_cont;ano_particao;vr_homologado;vr_atualizado
42848;135451;95;17929;19813;4;2011;10470,00;10470,00
42892;107930;95;10417;16169;4;2012;4000,00;4000,00
42425;139466;77;12066;19715;3;2011;31062835,64;31062835,64
36924;48632;5;44067;18979;2;2012;6028,90;17141,41
36002;155300;95;11257;20668;4;2012;32680,80;32680,80
36062;194557;95;44927;34547;4;2012;153200,60;153200,60
42877;139405;92;6177;7140;4;2012;16555,00;16555,00
36001;127575;95;19579;23592;4;2012;35000,00;35000,00
36001;127575;95;18728;22670;4;2012;60000,00;60000,00
36001;127575;95;15438;17113;4;2012;25000,00;25000,00
36094;202481;36;8722;20973;4;2012;222937,08;445874,16
36105;238136;5;38241;23590;4;2012;4010,00;8020,00
36003;127387;95;16267;19785;4;2012;154696,00;154696,00
36003;127387;95;15424;605;4;2012;270000,00;270000,00
36001;80087;95;47481;17113;4;2012;50000,00;50000,00
42891;92142;95;23871;12346;4;2012;29224,50;30771,43
36034;155322;41;10437;24612;4;2012;5940,00;5940,00
42826;52728;43;41623;23737;4;2011;24398,52;27009,36
41966;13243;12;27206;7880;3;2011;756811,68;756811,68
41494;151208;96;26379;1505;4;2011;1232244,60;4158840,59
42351;186777;94;23038;457;4;2011;185000,00;185000,00
36008;48766;95;50833;18688;4;2012;147420,00;147420,00
36038;155291;37;19559;20612;4;2012;17324,00;15571,50
42835;174727;57;31404;11510;4;2011;31500,00;31500,00
42804;147290;76;25570;1605;4;2011;148186,08;148186,08
41038;1381;96;34018;31915;2;2010;708087,50;708087,50
36037;246135;5;45783;16018;4;2012;89564,26;127311,06
36016;155305;5;322;11265;4;2012;9890,00;9890,00
42876;206211;92;36541;225;3;2012;10149,60;10149,60
36507;92126;5;17081;17466;2;2012;20990,00;20990,00
36079;167021;82;44921;23278;4;2012;13896,00;25447,05
36104;100093;76;34878;19323;4;2012;119420,70;119420,70
42410;9267;77;23049;41369;3;2011;11499,84;61535,40
42839;21192;16;38240;16216;4;2011;380180,43;380180,43
42838;33019;11;13761;40920;4;2011;630,00;630,00
36049;182758;95;21320;16169;4;2012;3500,00;3500,00
41981;20884;92;1151;17168;4;2011;17369,54;54193,33
36564;48632;5;44912;16216;4;2012;37222,08;87524,57
42397;210277;92;18702;22137;4;2011;1120,00;1120,00
41968;17003;92;45718;17168;4;2011;13474,65;25461,66
36005;123681;95;52539;10991;4;2012;99517,20;99517,20
42825;48615;16;16269;20894;4;2011;100270,68;117055,34
36041;111741;76;31408;16545;4;2012;276480,00;276480,00
36525;167089;99;1187;13103;4;2012;7380,00;7380,00
42856;249997;36;45775;20674;4;2011;9371,56;9371,56
41452;194575;12;41616;19919;4;2010;845679,42;1895313,66
42346;48543;81;19557;21064;4;2011;7675670,00;12235509,50
42365;170296;95;38180;13713;4;2011;3640,00;3640,00
42798;123605;36;44938;40783;4;2011;515,82;5038,14
41977;206176;95;6148;20352;4;2011;3800,00;3800,00
36071;1554;93;28010;20894;4;2012;57427,68;75128,79
36085;33066;63;39854;23228;2;2012;8850638,80;8850638,80
42794;17066;95;8715;54587;4;2011;2952,00;2952,00
41438;100051;96;31383;18948;4;2010;713192,92;3571801,96
36066;111727;76;48296;782;4;2012;10368,00;10368,00
42373;32870;5;12898;22830;2;2011;6709,24;6709,24
36462;56529;5;31376;5034;4;2012;15562,92;15562,92
42856;170921;12;7910;19940;4;2011;1126699,97;1126699,97
36029;135411;12;9595;18686;4;2012;13678102,04;68208526,08
42835;13251;11;46592;44945;4;2011;315,00;2205,00
36000;218377;95;7058;19707;4;2012;21430,00;21430,00
36000;218377;95;49988;18008;4;2012;1867,00;1867,00
42797;72476;92;46635;43453;3;2011;21600,00;88547,55
42804;246093;16;39885;16118;4;2011;51034,68;51034,68
41967;202625;5;19607;7302;4;2011;97615,40;268359,98
42892;246158;84;5392;20612;2;2012;2139,20;4278,40
36072;107940;64;46598;31915;4;2012;224638,95;224638,95
42874;194602;69;26375;19434;4;2012;704580,90;4517330,41
36490;48878;12;53424;21080;4;2012;9870,70;9870,70
42857;230141;22;1215;3049;4;2011;170400,00;170400,00
36000;13238;95;41625;22670;4;2012;5625,00;5625,00
42877;198606;18;52564;24915;4;2012;42329,64;97119,23
42829;123607;41;37390;19133;4;2011;436540,00;436540,00
36040;123727;95;47478;7969;4;2012;115248,00;115248,00
36001;135432;95;43244;53997;4;2012;157000,00;157000,00
42840;194574;37;51753;15529;4;2011;15898,97;19287,23
42805;76249;77;1219;6189;3;2011;14400,00;74400,00
36055;194513;95;12934;6804;4;2012;103500,00;103500,00
42891;234124;95;39026;10774;4;2012;53669,00;53669,00
42876;159103;95;46628;20661;4;2012;73611,65;73611,65
42808;44743;96;4538;31915;4;2011;167620,50;167620,50
41487;115654;23;16283;19919;4;2011;116718,56;370573,09
42895;9303;95;10430;22670;4;2012;115100,00;115100,00
42803;52589;36;7054;22650;4;2011;4613,64;4613,64
42804;25038;99;16294;16884;4;2011;36000,00;36000,00
36049;52633;96;6173;24601;3;2012;1177802,75;1265944,05
36008;167055;95;7031;18863;4;2012;184332,00;184332,00
36009;21148;82;19603;92;4;2012;78323,00;128842,15
36007;250087;95;29744;8367;4;2012;38550,00;38550,00
36022;60405;95;4485;19500;4;2012;3980,00;3980,00
36030;68392;57;29709;20179;4;2012;2727,90;2727,90
42897;25054;95;20474;24262;4;2012;566728,00;871532,68
42801;13385;67;52571;24591;4;2011;223800,00;223800,00
42897;52648;95;15464;8694;4;2012;7532,00;9415,00
41970;76256;77;38250;45537;3;2011;18243,36;79364,40
42895;95879;95;8767;21186;4;2012;42400,00;42400,00
42798;171033;36;27214;12117;4;2011;5749,20;13796,52
36104;40817;92;39873;1314;4;2012;798,00;798,00
36017;21148;82;52546;19909;4;2012;60498,00;23426,20
36078;80148;95;30580;19721;4;2012;984,00;984,00
36038;32771;95;17938;10210;4;2012;163325,00;163325,00
41413;32901;54;5408;42768;4;2010;25735,20;38602,80
42811;28919;36;28037;17145;4;2011;65106,07;133150,13
40541;139436;25;12064;17603;3;2010;514800,00;514800,00
42429;234215;11;28843;19349;4;2011;40197,00;40197,00
42882;44778;92;21338;23129;4;2012;19332,00;19332,00
36051;159121;95;28020;18008;4;2012;8000,00;8000,00
36078;135195;41;34874;20824;4;2012;3525,00;3525,00
42819;88175;36;19580;50809;4;2011;2450,00;2450,00
42863;99799;95;7917;23592;4;2011;10000,00;10000,00
36503;103969;81;17098;23413;3;2012;239257984,84;291401870,21
42836;1391;22;29722;43152;4;2011;7047,44;19040,56
36035;139337;5;18738;21835;4;2012;117731,36;176597,04
42804;250011;76;7048;19845;4;2011;159786,00;340362,00
42812;139462;36;48285;5587;4;2011;69414,15;136846,23
42855;84139;67;17095;15545;4;2011;36300,00;107410,74
38369;124650;96;49356;17205;2;2013;609732,50;2909017,56
38313;144240;99;33298;3160;4;2013;198160,00;198160,00
38407;80949;12;10631;23216;4;2013;31520,00;31520,00
38344;17966;95;39203;20135;4;2013;5450,00;6625,00
38376;132310;36;46817;18777;4;2013;3196,80;3196,80
38345;144249;95;18129;26185;4;2013;26880,00;26880,00
38375;73119;81;43436;18327;4;2013;97952,40;97952,40
37926;61206;96;48456;31915;4;2013;5927256,00;17522975,22
38384;33952;5;35942;22000;2;2013;213607,32;1087376,69
38305;92799;57;29017;22833;4;2013;1000,00;1000,00
37900;120578;76;43418;22455;4;2013;437400,00;460786,40
36926;116229;36;1358;24599;4;2012;14250,00;15333,62
39302;227296;5;34263;21725;4;2014;3184,02;3184,02
40579;13878;55;27332;12070;3;2010;21440,80;21440,80
36924;49082;1;39178;19818;4;2012;4320,00;4320,00
37377;100902;100;39208;4889;4;2013;5555,00;5555,00
39247;132453;96;39286;18988;2;2014;6381665,52;8373088,27
37875;179636;95;7234;18865;4;2013;1139072,00;1139072,00
36999;171715;65;21507;17603;3;2012;4398465,43;13158274,70
37927;37726;99;40030;23329;4;2013;7000,00;7000,00
38835;231278;67;50250;51076;4;2014;0,01;0,00
36938;84693;76;50962;1484;4;2012;10548,00;10548,00
36968;136274;65;22374;31915;4;2012;639170,00;639170,00
37392;88822;92;15606;14239;4;2013;9370,92;9370,92
38352;183436;23;53586;20612;4;2013;13329,80;23766,13
37861;61270;91;35903;50333;2;2013;49140,00;169313,76
39226;152504;42;12318;8442;4;2014;989,00;989,00
38309;199405;16;39211;24260;4;2013;15484,68;38741,56
38349;191414;95;3081;19894;4;2013;6500,00;6500,00
38407;80949;12;13951;21166;2;2013;52440,00;52440,00
38384;171684;16;2229;25116;4;2013;1051,00;1051,00
38348;120530;101;28228;18279;3;2013;2997792,21;2997792,21
37925;243128;90;16456;2039;4;2013;2398,50;2398,50
37914;144313;19;2208;24690;2;2013;754690,00;754690,00
38761;128684;99;14892;19576;4;2014;58300,00;58300,00
38379;84937;57;24088;18937;4;2013;19598,00;19598,00
38365;53364;57;13968;26003;4;2013;2590,00;2590,00
37953;219127;57;13113;441;4;2013;3200,00;3200,00
37925;29856;16;1419;4621;4;2013;12593,88;12593,88
37930;124434;55;46803;9767;2;2013;2074699,00;2074699,00
38799;21939;12;13110;27496;4;2014;2285,33;2285,33
38321;215287;41;44250;23086;4;2013;49000,00;49000,00
38372;33801;96;42644;21091;2;2013;2234008,08;2793042,04
38392;140219;12;26538;17951;4;2013;107991,75;107991,75
38390;140219;12;1392;18602;4;2013;663,00;663,00
37938;159940;95;33295;23989;4;2013;29040,00;29040,00
37910;77253;55;24078;11260;2;2013;1896012,86;1896012,86
38383;199448;76;6412;9960;4;2013;13686,00;13878,29
38344;65222;99;8922;17660;4;2013;204120,00;204120,00
38801;140639;95;2297;26549;4;2014;24896,00;24896,00
37913;92981;55;47624;20690;2;2013;1710684,25;1712684,81
42355;45616;47;17284;31915;2;2011;1526335,72;1526335,72
38370;164001;16;18925;19741;4;2013;26618,00;26618,00
38363;53364;57;17309;27138;4;2013;2369,76;2369,76
38308;57300;93;34190;29112;4;2013;23628,97;23628,97
37890;49758;95;2234;20581;4;2013;15000,00;15000,00
38830;243164;1;49402;17303;4;2014;9448,18;11405,22
39315;164151;96;6464;20766;2;2014;2655335,43;5096462,72
38342;2312;90;2219;14227;4;2013;3969,00;3969,00
38857;183587;82;14886;4062;2;2014;7818,60;7818,60
38806;77113;81;49330;17884;2;2014;16800,00;34819,26
38387;53367;95;46834;23804;4;2013;6998,80;6998,80
38328;49586;77;37579;496;4;2013;126000,00;390385,80
38309;25861;91;21501;31915;4;2013;472,08;6488,28
38324;61272;16;35909;8783;4;2013;27840,00;20880,00
38310;53502;12;34194;29109;4;2013;60000,00;81800,00
37953;223163;55;14802;17491;2;2013;1727000,00;1727000,00
37906;22011;54;1393;6559;4;2013;14500,00;14500,00
38301;191520;96;16474;16018;2;2013;0,02;0,02
37910;33845;95;11444;20370;4;2013;79700,00;79700,00
37919;10153;54;8118;20914;2;2013;1444627,60;2020076,02
39227;207450;4;1474;6227;4;2014;81493,74;81493,74
38392;136433;64;29981;4891;2;2013;53903,90;53903,90
39324;152521;79;18177;31915;2;2014;64002,64;79627,23
38753;227166;95;3111;27198;4;2013;36000,00;36000,00
38303;33831;92;3870;22817;4;2013;171900,00;171900,00
38835;49878;67;16495;52323;4;2014;0,01;0,00
37953;128311;95;12254;22100;4;2013;26760,00;153413,79
38350;77074;12;43431;16978;4;2013;14902,20;14902,20
39230;207450;4;45145;14481;4;2014;89989,20;89989,20
37931;33717;92;5529;21414;4;2013;7200,00;7200,00
37491;159861;76;30732;2805;4;2013;109149,60;110014,80
37904;18152;36;49353;11086;4;2013;1759,80;1759,80
38768;231363;95;37640;53997;4;2014;100887,00;100887,00
38313;242823;99;18120;19814;4;2013;93600,00;93600,00
38371;41782;81;2236;17980;1;2013;8326676,59;8326676,59
37917;97041;43;22433;25412;2;2013;30000,00;172594,32
37906;219078;1;40019;23810;4;2013;8610,00;8610,00
38330;159941;96;8937;17381;2;2013;831618,06;2275825,38
37924;120788;16;8127;22422;4;2013;740,00;2900,00
38315;132294;82;3876;17194;2;2013;320000,00;400000,00
38330;2479;1;3140;17874;4;2013;39975,00;39975,00
38756;57295;5;29050;19046;4;2013;31500,00;31500,00
38352;92879;12;34199;24550;2;2013;13998,80;13998,80
38380;163943;76;8927;22097;4;2013;118917,00;148239,00
37926;163957;17;45088;17603;4;2013;723617,34;1455321,51
37953;191391;55;44262;14144;4;2013;1692060,88;1692060,88
37871;164062;16;17310;23855;4;2013;136000,00;170000,00
38333;30050;57;51041;19118;4;2013;70400,00;70400,00
37914;100843;45;51935;18746;4;2013;38544,00;38544,00
38310;167845;10;38423;23278;4;2013;25486,00;25486,00
38835;30150;67;17369;51877;4;2014;4991,99;4992,00
37939;37756;12;18922;25133;4;2013;60000,00;92900,00
38765;21947;76;18112;17335;2;2014;3800374,00;3800374,00
37905;207078;16;7262;9972;4;2013;8970,00;35211,00
37847;175547;15;43444;19113;4;2013;6099,93;6099,93
38345;37906;96;48529;19967;2;2013;1957813,60;2936720,40
38823;219369;100;547;19491;4;2014;32900,00;32900,00
39238;207400;95;51115;21223;4;2014;224000,00;224000,00
37871;112455;95;33280;16949;4;2013;2490,00;3016,78
38324;191712;3;23262;24704;4;2013;41990,00;41990,00
38393;207298;12;33312;344;4;2013;88614,04;110776,22
38817;18195;82;30813;26169;2;2014;3684,00;5562,42
37925;93081;55;40081;16938;2;2013;1692265,10;1692265,10
38392;49825;1;46863;19707;4;2013;32000,00;32000,00
38392;49825;1;20749;39982;4;2013;20000,00;20000,00
38816;207274;1;8156;24501;4;2014;12877,10;12877,10
37905;234811;76;32437;1271;4;2013;9648,00;9720,00
37928;219396;101;45109;21664;4;2013;1200000,00;1200000,00
39295;97026;100;14026;40169;4;2014;4560,00;4560,00
37476;120740;55;18132;17491;2;2013;19244,00;19244,00
37903;73329;47;51044;19499;4;2013;59899,99;59899,99
38362;175895;5;41801;4564;2;2013;14499,90;14499,90
37940;49828;91;3124;20933;4;2013;68176,00;68176,00
37871;251063;15;16463;12682;4;2013;24480,00;32640,00
38341;84871;92;3847;21793;4;2013;6400,00;6400,00
38814;136066;12;13094;19763;4;2014;389999,83;389999,83
38803;116707;3;24135;17675;2;2014;29540155,30;29540155,30
38836;148323;67;48509;50039;4;2014;0,01;0,00
38815;168125;28;52817;20040;2;2014;2395676,79;2395676,79
38812;120844;95;40973;20914;3;2014;12048,12;13309,25
37876;140413;90;50185;24958;4;2013;7400,00;7400,00
37461;144193;55;480;16616;2;2013;28061,67;28061,67
38837;112486;99;22360;23791;4;2014;218573,60;218573,60
38859;132614;3;35999;16219;4;2014;363096,00;363096,00
38813;6577;92;29994;23129;3;2014;11000,00;11000,00
38362;195362;81;28178;54797;1;2013;3598155,30;3598155,30
38387;215314;95;24958;39046;4;2013;26500,00;33125,00
38785;85191;12;3937;48712;4;2014;21254,00;48416,60
37905;88897;57;40011;20077;4;2013;3987,17;3987,17
37903;88897;57;50143;55015;4;2013;13605,00;13605,00
37856;215395;12;48476;25459;4;2013;60000,00;89150,00
37862;18139;95;47646;20914;4;2013;7050,96;7563,04
38408;120624;91;49361;21809;4;2013;29944,50;29944,50
38392;195575;95;6424;1821;4;2013;40050,00;40050,00
37925;250880;14;38447;17494;4;2013;797,26;958,41
38321;41969;55;51085;5073;4;2013;8266,08;8266,08
39243;179674;95;51951;1181;4;2014;52196,88;65236,18
38362;251217;95;19818;21273;4;2013;55000,00;55000,00
38407;108870;99;8137;21034;3;2013;33986,52;67973,04
38408;104974;18;28276;25530;4;2013;25743,72;25743,72
38335;77372;42;19841;18702;4;2013;1449,75;1449,75
38315;195720;98;47685;19172;2;2013;38592,00;38592,00
38324;101127;12;40961;24337;4;2013;60000,00;60000,00
38327;227354;55;10651;14144;4;2013;1760801,80;1760801,80
38796;116760;95;10633;27116;4;2014;49000,00;49000,00
38813;128513;95;30808;39982;4;2014;240000,00;240000,00
38792;191525;5;51966;13165;4;2014;189913,01;785058,35
38834;33867;78;17322;19871;2;2014;1050966,10;1050966,10
38842;6293;82;49352;27640;2;2014;4004,00;4004,00
38841;14149;95;13985;19153;4;2014;5200,00;5200,00
38406;2540;5;32521;2157;4;2013;18000,00;57651,00
38844;45673;92;38443;18947;4;2014;21310,00;21310,00
38301;235012;96;16474;16018;2;2013;3409644,95;5074364,32
38342;136333;55;43456;15655;4;2013;2091681,89;2091681,89
38837;152205;76;26564;20408;2;2014;15600,00;15600,00
37916;97102;55;20737;17491;2;2013;1737000,00;1737000,00
38835;219336;67;8941;51043;4;2014;0,01;0,00
38350;61203;1;13949;18385;4;2013;47344,80;47344,80
37911;29831;36;25735;40958;3;2013;380880,00;380880,00
37953;230632;57;10603;5885;4;2013;3233,00;3233,00
38794;187602;95;27382;21043;4;2014;45399,00;45399,00
37924;10381;76;32510;25736;4;2013;134458,20;139828,37
38343;152344;10;11504;26625;4;2013;97451,44;97451,44
38781;183930;54;44333;1874;4;2014;5200,00;5200,00
38835;65535;67;32481;39610;4;2014;4991,99;4992,00
38836;223212;67;37608;50038;4;2014;3071,99;3072,00
38835;2351;95;33344;17658;4;2014;39000,00;39000,00
38833;96911;67;46837;50411;4;2014;0,01;0,00
38329;112849;95;11500;21544;4;2013;15936,00;16219,80
38379;175796;12;30785;13163;4;2013;16356,00;33344,75
38850;203346;5;40067;15243;2;2014;48124,89;191059,78
38785;97120;95;40936;16169;4;2014;10000,00;10000,00
38824;18170;92;17346;21692;4;2014;3999999,00;3999999,00
38317;171647;95;52809;22020;4;2013;150000,00;187500,00
38809;231131;95;1442;54457;4;2014;146988,00;155385,00
37931;164052;55;18148;20759;2;2013;2278146,39;2278146,39
38848;49675;1;3942;25339;4;2014;34000,00;34000,00
39272;140637;12;42716;18979;4;2014;6598,08;6598,08
38833;108945;67;24107;50241;4;2014;0,01;0,00
38302;49743;12;24131;24565;4;2013;60000,00;60000,00
38358;101151;41;34223;28371;4;2013;249000,00;249000,00
38848;223249;5;24987;16012;2;2014;2262,00;4524,00
37934;234808;83;19768;21637;4;2013;23040,00;31040,00
37932;183567;63;49365;23864;2;2013;4240,00;4240,00
38391;207269;67;25764;3943;4;2013;299612,60;299612,60
38815;183739;28;18167;21195;4;2014;2469023,19;4817939,92
38350;22194;16;25783;7334;3;2013;2952,00;2952,00
42805;97063;28;2269;19531;2;2011;38995,75;38995,75
38317;171647;95;44310;25712;4;2013;150000,00;187500,00
38796;77227;95;3107;54457;4;2014;23300,00;29125,00
38322;69447;95;38466;11265;4;2013;2448,00;2448,00
39227;148394;99;23253;23402;4;2014;37023,30;54161,42
38830;215316;67;13151;50675;4;2014;0,01;0,00
38830;175759;67;1449;39113;4;2014;0,01;1920,00
38861;144324;12;21542;20271;2;2014;3900,00;3900,00
38836;243033;67;1448;52140;4;2014;1919,99;1920,00
39325;112827;67;50235;53591;4;2014;880,00;880,00
38321;49837;92;15685;21535;4;2013;6240,00;30880,00
38835;136478;67;27431;50249;4;2014;4607,99;4608,00
38788;223241;95;22397;594;4;2014;100000,00;100000,00
37952;21977;12;27376;25327;4;2013;60000,00;80700,00
38313;152142;57;11495;22249;4;2013;900,00;900,00
38385;21969;16;46031;54597;4;2013;3120,00;3120,00
37899;159953;36;16454;5684;4;2013;12525,00;12525,00
38336;156135;76;34192;2156;3;2013;7567,15;7567,15
38843;140382;91;8938;304;4;2014;9678,00;47053,45
38408;18103;28;8132;21195;4;2013;445764,75;445764,75
38301;65192;95;12296;24051;4;2013;29999,00;37288,00
38837;2351;95;6426;20904;4;2014;29150,00;36426,50
39304;195606;36;11491;29452;2;2014;4301010,10;3870909,09
37935;112983;37;26615;22064;2;2013;244000,00;281418,00
36987;239010;91;39216;52191;3;2012;56943,09;56943,09
38324;73394;98;24975;25969;4;2013;31850,00;31850,00
38411;231351;28;34247;31915;3;2013;1083,04;2650,00
38408;6311;95;49369;366;4;2013;156620,00;156620,00
38359;187769;91;50232;28056;4;2013;3900,00;3900,00
38810;187591;95;34238;19253;4;2014;23275,00;23275,00
38385;164078;98;46004;3124;4;2013;49980,00;49980,00
38809;21954;95;19801;10951;4;2014;57560,00;57560,00
37876;25931;91;23217;17557;3;2013;48780,27;48780,27
38794;251019;95;20718;14744;4;2014;41850,00;41850,00
38302;18298;76;50223;16118;2;2013;30259,00;30259,00
38848;183592;93;2267;27456;2;2014;26549,99;26549,99
37941;128648;12;38464;16904;4;2013;1109,96;1109,96
39255;65440;95;12333;54457;4;2014;24630,00;24630,00
38836;10232;67;4725;51061;4;2014;2751,99;2752,00
38809;21954;95;35085;14242;4;2014;19320,00;19320,00
39230;89264;76;37671;2072;2;2014;109440,00;109440,00
38393;116581;37;11466;15463;4;2013;2060,00;2060,00
38789;187659;96;6430;19891;2;2014;121200,00;363600,00
38834;6318;67;14836;54845;4;2014;3839,99;3840,00
39237;18110;93;22413;12837;2;2014;88000,00;88000,00
38390;2390;95;29082;20914;4;2013;3547,39;8451,21
38841;14149;95;19020;2635;4;2014;17010,00;17010,00
39231;93217;76;20782;26045;4;2014;94958,40;361286,40
38814;187629;41;38456;10854;4;2014;3000,00;3000,00
38836;100980;1;42676;18947;4;2014;18491,14;18491,14
37912;89242;54;19849;19379;4;2013;5760,00;5760,00
38816;18066;57;27412;23309;4;2014;5805,00;5805,00
37928;175981;91;49386;16577;4;2013;72606,16;90106,77
38802;10238;36;12277;19771;4;2014;746335,53;746335,53
37953;159943;95;553;18276;4;2013;12799,99;12799,99
39255;65440;95;49413;1057;4;2014;45000,00;45000,00
38393;6636;90;7324;26085;2;2013;78945,00;84232,40
39276;5121;95;10684;20111;4;2014;63000,00;63000,00
38800;136341;95;25746;19153;4;2014;161600,00;161600,00
41905;136514;28;4749;17091;4;2011;38402,19;38402,19
37892;144531;64;7284;3921;2;2013;648725,00;648725,00
38400;140544;57;20740;23492;4;2013;11600,00;11600,00
39237;112929;98;48553;10783;2;2014;1450,00;1450,00
38833;2603;67;11526;50202;4;2014;9215,99;9216,00
38753;49862;16;43477;20612;4;2013;375000,00;833393,76
39245;14440;95;4787;24283;4;2014;180000,00;180000,00
38855;93309;79;8190;20781;2;2014;194040,00;197220,63
38827;191521;95;46888;54691;4;2014;79245,00;79245,00
38796;219611;96;51113;18948;2;2014;2228490,64;5180556,02
37925;136517;1;36777;23552;4;2013;15000,00;15000,00
37952;116735;12;46848;16038;4;2013;49280,00;49280,00
38807;243153;92;21551;661;3;2014;18132,20;18132,20
38809;211428;95;35958;26549;4;2014;30000,00;30000,00
37471;29802;6;6401;18746;2;2013;1216716,00;1216716,00
38302;14078;97;36742;22496;3;2013;24000,00;24000,00
38406;65439;91;48525;20141;4;2013;8750,00;8750,00
38348;6469;76;546;16031;2;2013;63795,72;63795,72
36932;65208;91;13125;23115;4;2012;4965,20;8665,20
37933;97095;91;40950;28894;4;2013;12433,30;12433,30
37912;219199;81;15639;20832;2;2013;184650,10;184650,10
38329;30092;36;17335;22624;3;2013;45000,00;51968,04
38370;18256;92;48524;18795;4;2013;275335,35;271128,98
38355;77074;12;26540;20569;4;2013;23692,00;23692,00
38829;105195;96;22439;20368;2;2014;467000,00;467000,00
38794;136633;95;34262;25241;4;2014;40000,00;40000,00
38844;172020;92;41869;20429;4;2014;6309,00;6309,00
38393;140219;12;42693;21252;4;2013;1500,00;1500,00
38323;14380;23;14014;21183;2;2013;39200000,00;39200000,00
38349;171858;12;43491;36579;4;2013;17128,88;17128,88
38372;179827;65;35131;11488;3;2013;183770,00;277016,75
37918;132277;37;14012;23263;4;2013;5888,68;5888,68
37933;179820;90;24979;3033;4;2013;10993,60;10993,60
39273;30179;63;41871;17028;3;2014;383131,63;191565,81
37953;26057;95;51997;1914;4;2013;14764,80;18456,00
38372;152116;91;18130;19498;4;2013;8023,98;8023,98
37413;179607;91;20689;19467;3;2013;17840,05;17840,05
38387;41921;34;18161;17194;4;2013;12900,00;12900,00
38390;77387;26;35955;19355;4;2013;151998,00;151998,00
38386;41899;77;35122;5481;4;2013;5637,60;5637,60
38329;10152;76;45085;54588;2;2013;669600,00;669600,00
37940;97128;91;13163;20818;4;2013;13284,00;13284,00
36938;136450;91;24983;50341;1;2012;5416,52;281162,71
38392;124729;55;40106;16662;2;2013;8572,68;8572,68
38815;160332;76;31661;23123;2;2014;72774,00;72774,00
38807;215248;12;41843;3177;4;2014;5352,10;6674,94
41531;15312;65;43684;19096;2;2015;62178,74;62178,74
41596;157323;21;11695;19400;4;2016;5900,00;19470,00
42044;204436;95;25160;35510;4;2016;54000,00;54000,00
41587;137491;21;52199;50632;4;2016;11250,00;102000,00
42002;113845;5;30154;16605;4;2016;37500,00;37500,00
41630;19163;95;47870;33390;4;2016;82500,00;82500,00
36211;253396;96;54641;26045;2;2017;986789,42;1774034,70
36202;254457;95;54494;19140;4;2017;250000,00;250000,00
41581;165207;95;27639;800;4;2016;20500,00;25625,00
41596;46808;21;5795;3153;3;2016;100870,20;54526,60
36628;261075;77;55487;26109;1;2017;36000,00;108000,00
36188;253667;16;54323;16064;4;2017;12654,00;12654,00
41596;102095;95;20036;31214;3;2016;210000,00;210000,00
42010;228148;1;4088;32395;4;2016;16209,80;16209,80
42094;208579;1;19210;26391;4;2016;11940,00;11940,00
41544;78327;6;27644;14410;2;2015;14406,41;14406,41
42070;196649;57;25996;21935;4;2016;4186,00;4186,00
37551;275492;77;58570;19717;1;2018;19092,00;38184,00
41604;117878;21;11722;19101;4;2016;17500,00;82500,00
41596;58475;21;25998;17603;3;2016;355343,83;355343,83
41596;248107;21;23481;14715;4;2016;344815,80;320571,80
42084;137391;92;25955;10084;4;2016;1007,00;1007,00
41560;30987;76;21779;53801;2;2015;432000,00;1369236,00
41520;141343;76;43651;31915;2;2015;12618144,00;22826944,00
42072;70324;95;47026;19572;4;2016;65000,00;65000,00
41982;161060;5;25945;20005;2;2016;67000,00;82624,00
42455;137432;36;30138;8824;4;2016;1890,00;1890,00
42461;168963;57;11664;23776;4;2016;11520,00;11520,00
47597;315934;95;64910;19737;1;2019;40500,00;40500,00
41520;224319;100;45354;53091;4;2015;5100,00;5100,00
41553;22982;24;47017;15984;4;2015;12660,00;30743,16
47597;315934;95;64900;59801;1;2019;110599,00;110599,00
42461;172898;5;7512;3018;2;2016;66000,00;132000,00
42029;23219;95;3298;27477;2;2016;13193,10;13193,10
42475;50727;28;23488;19772;2;2016;1175000,00;1175000,00
41607;153351;21;33558;15397;4;2016;15834,42;15834,42
42033;102016;96;47048;4463;2;2016;171778,32;216685,35
41553;196634;19;25979;8412;2;2015;4379760,00;4379760,00
36682;263964;96;56081;36585;2;2017;1284606,20;1284606,20
41545;94089;48;42859;20894;4;2015;31140,84;31140,84
42005;11320;87;29315;20370;4;2016;184199,00;184199,00
41593;11356;21;35338;21780;4;2016;129799,84;308274,62
42079;26937;76;27608;13939;2;2016;42372,00;42372,00
42470;137417;95;41146;23216;4;2016;20679,50;20679,50
45669;283557;91;60413;58406;1;2018;930,00;1860,00
42011;133464;57;37833;17941;4;2016;41350,00;41350,00
36156;252583;95;53990;37025;4;2017;115000,00;115000,00
42491;244221;95;1681;12580;2;2016;1100,00;1100,00
42482;172943;16;47898;54597;4;2016;353864,88;354404,88
36198;254593;10;54500;33224;4;2017;2360,00;3540,00
42558;74454;36;49611;33891;2;2016;51832,00;51832,00
42087;11452;95;30985;20317;2;2016;62520,00;62520,00
42509;192778;57;46227;32407;4;2016;30369,15;35445,15
41625;200801;1;22664;27022;4;2016;36391,52;36391,52
43010;129877;95;20986;18698;2;2017;110500,00;110500,00
42029;247954;95;7550;22312;4;2016;769,80;769,80
47521;309580;22;63858;16481;1;2019;30400,00;30400,00
41616;74293;57;49559;18027;4;2016;78767,33;106693,30
42461;27169;67;21789;53648;4;2016;1000,00;1000,00
42467;200755;1;9190;28420;4;2016;11888,19;11888,19
